id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw4Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
98,Keane,Lewis-Potter,MID,BRE,4,?,"Lewis-Potter (MID, ?)",1.3,1.3,1.3,0.5055555555555555,0.0,0.5777777777777777,0.54167,-2,0,-1,1,1.3,0,0,0,?
105,Mads,Roerslev Rasmussen,DEF,BRE,4,?,"Roerslev (DEF, ?)",1.3,1.3,1.3,0.5055555555555555,0.28888888888888886,0.0,0.39722,-2,-5,0,1,1.3,0,0,0,?
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,3,?,"Carvalho (MID, ?)",1.0,1.0,1.0,0.3888888888888889,0.0,0.4444444444444444,0.41667,-2,0,-1,1,1.0,0,0,0,?
102,Frank,Onyeka,MID,BRE,2,?,"Onyeka (MID, ?)",1.0,0.7,0.85,0.33055555555555555,0.0,0.37777777777777777,0.35417,-2,0,-1,1,0.85,0,0,0,?
104,Ethan,Pinnock,DEF,BRE,2,?,"Pinnock (DEF, ?)",0.7,0.7,0.7,0.2722222222222222,0.15555555555555553,0.0,0.21389,-2,-5,0,1,0.7,0,0,0,?
100,Ben,Mee,DEF,BRE,1,?,"Mee (DEF, ?)",1.0,0.3,0.65,0.25277777777777777,0.14444444444444443,0.0,0.19861,-2,-5,0,1,0.65,0,0,0,?
338,Sepp,van den Berg,DEF,BRE,1,?,"Van den Berg (DEF, ?)",1.0,0.3,0.65,0.25277777777777777,0.14444444444444443,0.0,0.19861,-2,-5,0,1,0.65,0,0,0,?
87,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
90,Josh,Dasilva,MID,BRE,0,?,"Dasilva (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
92,Rico,Henry,DEF,BRE,0,?,"Henry (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
93,Aaron,Hickey,DEF,BRE,0,?,"Hickey (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
96,Kim,Ji-soo,DEF,BRE,0,?,"Ji-soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
97,Yunus Emre,Konak,MID,BRE,0,?,"Konak (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
103,Myles,Peart-Harris,MID,BRE,0,?,"Peart-Harris (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,0,?,"Thiago (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
108,Ivan,Toney,FWD,BRE,0,?,"Toney (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
109,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
111,Yehor,Yarmoliuk,MID,BRE,0,?,"Yarmoliuk (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
112,Mathias,Jorgensen,DEF,BRE,0,?,"Zanka (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
602,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,0,?,"G.Nunes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-1,1,0.0,0,0,0,?
649,Jayden,Meghoma,DEF,BRE,0,?,"Meghoma (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,0,1,0.0,0,0,0,?
182,Cole,Palmer,MID,CHE,25,?,"Palmer (MID, ?)",8.3,8.3,8.3,4.611111111111112,0.0,6.455555555555557,5.53333,1,0,5,1,8.3,0,0,0,?
177,Noni,Madueke,MID,CHE,22,?,"Madueke (MID, ?)",11.0,7.3,9.15,5.083333333333334,0.0,7.116666666666667,6.1,1,0,5,1,9.15,0,0,0,?
180,Nicolas,Jackson,FWD,CHE,18,?,"N.Jackson (FWD, ?)",6.0,6.0,6.0,3.3333333333333335,0.0,4.666666666666667,4.0,1,0,5,1,6.0,0,0,0,?
621,João,Félix Sequeira,MID,CHE,7,?,"João Félix (MID, ?)",3.5,3.5,3.5,1.9444444444444446,0.0,2.7222222222222223,2.33333,1,0,5,1,3.5,0,0,0,?
168,Enzo,Fernández,MID,CHE,6,?,"Enzo (MID, ?)",2.0,2.0,2.0,1.1111111111111112,0.0,1.5555555555555556,1.33333,1,0,5,1,2.0,0,0,0,?
157,Moisés,Caicedo Corozo,MID,CHE,5,?,"Caicedo (MID, ?)",1.7,1.7,1.7,0.9444444444444444,0.0,1.3222222222222222,1.13333,1,0,5,1,1.7,0,0,0,?
185,Robert,Sánchez,GKP,CHE,5,?,"Sánchez (GKP, ?)",1.7,1.7,1.7,0.9444444444444444,0.37777777777777777,0.0,0.66111,1,-5,0,1,1.7,0,0,0,?
560,Pedro,Lomba Neto,MID,CHE,5,?,"Neto (MID, ?)",1.7,1.7,1.7,0.9444444444444444,0.0,1.3222222222222222,1.13333,1,0,5,1,1.7,0,0,0,?
162,Levi,Colwill,DEF,CHE,4,?,"Colwill (DEF, ?)",1.3,1.3,1.3,0.7222222222222223,0.28888888888888886,0.0,0.50556,1,-5,0,1,1.3,0,0,0,?
163,Marc,Cucurella Saseta,DEF,CHE,4,?,"Cucurella (DEF, ?)",1.3,1.3,1.3,0.7222222222222223,0.28888888888888886,0.0,0.50556,1,-5,0,1,1.3,0,0,0,?
171,Malo,Gusto,DEF,CHE,3,?,"Gusto (DEF, ?)",1.0,1.0,1.0,0.5555555555555556,0.2222222222222222,0.0,0.38889,1,-5,0,1,1.0,0,0,0,?
181,Christopher,Nkunku,MID,CHE,3,?,"Nkunku (MID, ?)",1.0,1.0,1.0,0.5555555555555556,0.0,0.7777777777777778,0.66667,1,0,5,1,1.0,0,0,0,?
189,Wesley,Fofana,DEF,CHE,3,?,"W.Fofana (DEF, ?)",1.0,1.0,1.0,0.5555555555555556,0.2222222222222222,0.0,0.38889,1,-5,0,1,1.0,0,0,0,?
174,Roméo,Lavia,MID,CHE,2,?,"Lavia (MID, ?)",2.0,0.7,1.35,0.7500000000000001,0.0,1.05,0.9,1,0,5,1,1.35,0,0,0,?
166,Kiernan,Dewsbury-Hall,MID,CHE,2,?,"Dewsbury-Hall (MID, ?)",1.0,0.7,0.85,0.4722222222222222,0.0,0.6611111111111111,0.56667,1,0,5,1,0.85,0,0,0,?
179,Mykhailo,Mudryk,MID,CHE,2,?,"Mudryk (MID, ?)",1.0,0.7,0.85,0.4722222222222222,0.0,0.6611111111111111,0.56667,1,0,5,1,0.85,0,0,0,?
184,Renato,Palma Veiga,MID,CHE,2,?,"Renato Veiga (MID, ?)",1.0,0.7,0.85,0.4722222222222222,0.0,0.6611111111111111,0.56667,1,0,5,1,0.85,0,0,0,?
178,Marc,Guiu Paz,FWD,CHE,1,?,"Marc Guiu (FWD, ?)",1.0,0.3,0.65,0.36111111111111116,0.0,0.5055555555555555,0.43333,1,0,5,1,0.65,0,0,0,?
150,Andrey,Nascimento dos Santos,MID,CHE,0,?,"Andrey Santos (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
153,Benoît,Badiashile,DEF,CHE,0,?,"B.Badiashile (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
154,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
155,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
158,Cesare,Casadei,MID,CHE,0,?,"Casadei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
160,Ben,Chilwell,DEF,CHE,0,?,"Chilwell (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
161,Carney,Chukwuemeka,MID,CHE,0,?,"Chukwuemeka (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
164,David Datro,Fofana,FWD,CHE,0,?,"D.D.Fofana (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
165,Deivid Washington,de Souza Eugênio,FWD,CHE,0,?,"Deivid (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
167,Axel,Disasi,DEF,CHE,0,?,"Disasi (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
169,Conor,Gallagher,MID,CHE,0,?,"Gallagher (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
170,Alfie,Gilchrist,DEF,CHE,0,?,"Gilchrist (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
172,Reece,James,DEF,CHE,0,?,"James (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
173,Omari,Kellyman,MID,CHE,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
175,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
176,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
183,Đorđe,Petrović,GKP,CHE,0,?,"Petrović (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
187,Tosin,Adarabioyo,DEF,CHE,0,?,"Tosin (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
386,Jadon,Sancho,MID,CHE,0,?,"Sancho (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0,0,0,0,?
575,Caleb,Wiley,DEF,CHE,0,?,"Wiley (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
581,Filip,Jørgensen,GKP,CHE,0,?,"Jørgensen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5,0,1,0.0,0,0,0,?
199,Eberechi,Eze,MID,CRY,14,?,"Eze (MID, ?)",4.7,4.7,4.7,1.827777777777778,0.0,1.827777777777778,1.82778,-2,0,-2,1,4.7,0,0,0,?
201,Dean,Henderson,GKP,CRY,7,?,"Henderson (GKP, ?)",2.3,2.3,2.3,0.8944444444444444,1.0222222222222221,0.0,0.95833,-2,-1,0,1,2.3,0,0,0,?
211,Daniel,Muñoz,DEF,CRY,6,?,"Muñoz (DEF, ?)",2.0,2.0,2.0,0.7777777777777778,0.8888888888888888,0.0,0.83333,-2,-1,0,1,2.0,0,0,0,?
216,Adam,Wharton,MID,CRY,6,?,"Wharton (MID, ?)",2.0,2.0,2.0,0.7777777777777778,0.0,0.7777777777777778,0.77778,-2,0,-2,1,2.0,0,0,0,?
193,Cheick,Doucouré,MID,CRY,5,?,"C.Doucouré (MID, ?)",2.5,1.7,2.1,0.8166666666666668,0.0,0.8166666666666668,0.81667,-2,0,-2,1,2.1,0,0,0,?
207,Jean-Philippe,Mateta,FWD,CRY,5,?,"Mateta (FWD, ?)",1.7,1.7,1.7,0.6611111111111111,0.0,0.6611111111111111,0.66111,-2,0,-2,1,1.7,0,0,0,?
205,Daichi,Kamada,MID,CRY,4,?,"Kamada (MID, ?)",1.3,1.3,1.3,0.5055555555555555,0.0,0.5055555555555555,0.50556,-2,0,-2,1,1.3,0,0,0,?
210,Tyrick,Mitchell,DEF,CRY,4,?,"Mitchell (DEF, ?)",1.3,1.3,1.3,0.5055555555555555,0.5777777777777777,0.0,0.54167,-2,-1,0,1,1.3,0,0,0,?
206,Jefferson,Lerma Solís,MID,CRY,3,?,"Lerma (MID, ?)",1.5,1.0,1.25,0.4861111111111111,0.0,0.4861111111111111,0.48611,-2,0,-2,1,1.25,0,0,0,?
194,Chris,Richards,DEF,CRY,3,?,"C.Richards (DEF, ?)",1.0,1.0,1.0,0.3888888888888889,0.4444444444444444,0.0,0.41667,-2,-1,0,1,1.0,0,0,0,?
200,Marc,Guéhi,DEF,CRY,3,?,"Guéhi (DEF, ?)",1.0,1.0,1.0,0.3888888888888889,0.4444444444444444,0.0,0.41667,-2,-1,0,1,1.0,0,0,0,?
585,Ismaïla,Sarr,MID,CRY,3,?,"I.Sarr (MID, ?)",1.0,1.0,1.0,0.3888888888888889,0.0,0.3888888888888889,0.38889,-2,0,-2,1,1.0,0,0,0,?
196,Nathaniel,Clyne,DEF,CRY,2,?,"Clyne (DEF, ?)",2.0,0.7,1.35,0.525,0.6,0.0,0.5625,-2,-1,0,1,1.35,0,0,0,?
203,Will,Hughes,MID,CRY,2,?,"Hughes (MID, ?)",1.0,0.7,0.85,0.33055555555555555,0.0,0.33055555555555555,0.33056,-2,0,-2,1,0.85,0,0,0,?
214,Jeffrey,Schlupp,MID,CRY,2,?,"Schlupp (MID, ?)",1.0,0.7,0.85,0.33055555555555555,0.0,0.33055555555555555,0.33056,-2,0,-2,1,0.85,0,0,0,?
195,Chadi,Riad Dnanou,DEF,CRY,1,?,"Chadi Riad (DEF, ?)",1.0,0.3,0.65,0.25277777777777777,0.28888888888888886,0.0,0.27083,-2,-1,0,1,0.65,0,0,0,?
11,Eddie,Nketiah,FWD,CRY,0,?,"Nketiah (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
159,Trevoh,Chalobah,DEF,CRY,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
190,Naouirou,Ahamada,MID,CRY,0,?,"Ahamada (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
197,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
202,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
208,Matheus,França de Oliveira,MID,CRY,0,?,"M.França (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
209,Remi,Matthews,GKP,CRY,0,?,"Matthews (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
212,David,Ozoh,MID,CRY,0,?,"Ozoh (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
213,Jesurun,Rak-Sakyi,MID,CRY,0,?,"Rak-Sakyi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
215,Joel,Ward,DEF,CRY,0,?,"Ward (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
445,Matt,Turner,GKP,CRY,0,?,"Turner (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
644,Franco,Umeh-Chibueze,MID,CRY,0,?,"Umeh-Chibueze (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
645,Justin,Devenny,MID,CRY,0,?,"Devenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
646,Asher,Agbinone,MID,CRY,0,?,"Agbinone (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
647,Kaden,Rodney,MID,CRY,0,?,"Rodney (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
650,Maxence,Lacroix,DEF,CRY,0,?,"Lacroix (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,0,?
220,Dominic,Calvert-Lewin,FWD,EVE,16,?,"Calvert-Lewin (FWD, ?)",5.3,5.3,5.3,1.4722222222222223,0.0,1.7666666666666666,1.61944,-4,0,-3,1,5.3,0,0,0,?
230,Dwight,McNeil,MID,EVE,10,?,"McNeil (MID, ?)",3.3,3.3,3.3,0.9166666666666666,0.0,1.0999999999999999,1.00833,-4,0,-3,1,3.3,0,0,0,?
228,Michael,Keane,DEF,EVE,7,?,"Keane (DEF, ?)",2.3,2.3,2.3,0.6388888888888888,0.5111111111111111,0.0,0.575,-4,-5,0,1,2.3,0,0,0,?
222,Idrissa,Gueye,MID,EVE,6,?,"Gana (MID, ?)",2.0,2.0,2.0,0.5555555555555556,0.0,0.6666666666666666,0.61111,-4,0,-3,1,2.0,0,0,0,?
224,Jack,Harrison,MID,EVE,5,?,"Harrison (MID, ?)",1.7,1.7,1.7,0.4722222222222222,0.0,0.5666666666666667,0.51944,-4,0,-3,1,1.7,0,0,0,?
226,Tim,Iroegbunam,MID,EVE,5,?,"Iroegbunam (MID, ?)",1.7,1.7,1.7,0.4722222222222222,0.0,0.5666666666666667,0.51944,-4,0,-3,1,1.7,0,0,0,?
217,Abdoulaye,Doucouré,MID,EVE,4,?,"A.Doucoure (MID, ?)",1.3,1.3,1.3,0.36111111111111116,0.0,0.43333333333333335,0.39722,-4,0,-3,1,1.3,0,0,0,?
232,Iliman,Ndiaye,FWD,EVE,4,?,"Ndiaye (FWD, ?)",1.3,1.3,1.3,0.36111111111111116,0.0,0.43333333333333335,0.39722,-4,0,-3,1,1.3,0,0,0,?
235,Jordan,Pickford,GKP,EVE,4,?,"Pickford (GKP, ?)",1.3,1.3,1.3,0.36111111111111116,0.28888888888888886,0.0,0.325,-4,-5,0,1,1.3,0,0,0,?
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,3,?,"Beto (FWD, ?)",1.0,1.0,1.0,0.2777777777777778,0.0,0.3333333333333333,0.30556,-4,0,-3,1,1.0,0,0,0,?
231,Vitalii,Mykolenko,DEF,EVE,2,?,"Mykolenko (DEF, ?)",0.7,0.7,0.7,0.19444444444444445,0.15555555555555553,0.0,0.175,-4,-5,0,1,0.7,0,0,0,?
221,Séamus,Coleman,DEF,EVE,1,?,"Coleman (DEF, ?)",1.0,0.3,0.65,0.18055555555555558,0.14444444444444443,0.0,0.1625,-4,-5,0,1,0.65,0,0,0,?
225,Mason,Holgate,DEF,EVE,1,?,"Holgate (DEF, ?)",1.0,0.3,0.65,0.18055555555555558,0.14444444444444443,0.0,0.1625,-4,-5,0,1,0.65,0,0,0,?
577,Jesper,Lindstrøm,MID,EVE,1,?,"Lindstrøm (MID, ?)",1.0,0.3,0.65,0.18055555555555558,0.0,0.21666666666666667,0.19861,-4,0,-3,1,0.65,0,0,0,?
603,Harrison,Armstrong,MID,EVE,1,?,"Armstrong (MID, ?)",1.0,0.3,0.65,0.18055555555555558,0.0,0.21666666666666667,0.19861,-4,0,-3,1,0.65,0,0,0,?
236,James,Tarkowski,DEF,EVE,1,?,"Tarkowski (DEF, ?)",0.3,0.3,0.3,0.08333333333333333,0.06666666666666667,0.0,0.075,-4,-5,0,1,0.3,0,0,0,?
156,Armando,Broja,FWD,EVE,0,?,"Broja (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
219,Jarrad,Branthwaite,DEF,EVE,0,?,"Branthwaite (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
223,James,Garner,MID,EVE,0,?,"Garner (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
227,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
229,Neal,Maupay,FWD,EVE,0,?,"Maupay (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
234,Nathan,Patterson,DEF,EVE,0,?,"Patterson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
237,Youssef,Ramalho Chermiti,FWD,EVE,0,?,"Y. Chermiti (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
582,Jake,O'Brien,DEF,EVE,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
614,Jenson,Metcalfe,MID,EVE,0,?,"Metcalfe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
624,Asmir,Begovic,GKP,EVE,0,?,"Begovic (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
627,Roman,Dixon,DEF,EVE,0,?,"Dixon (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-5,0,1,0.0,0,0,0,?
651,Orel,Mangala,MID,EVE,0,?,"Mangala (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-3,1,0.0,0,0,0,?
238,Ashley,Young,DEF,EVE,-2,?,"Young (DEF, ?)",-2.0,-0.7,-1.35,-0.37500000000000006,-0.3,0.0,-0.3375,-4,-5,0,1,-1.35,0,0,0,?
239,Adama,Traoré,MID,FUL,17,?,"Adama (MID, ?)",5.7,5.7,5.7,2.216666666666667,0.0,2.216666666666667,2.21667,-2,0,-2,1,5.7,0,0,0,?
19,Emile,Smith Rowe,MID,FUL,15,?,"Smith Rowe (MID, ?)",5.0,5.0,5.0,1.9444444444444444,0.0,1.9444444444444444,1.94444,-2,0,-2,1,5.0,0,0,0,?
255,Antonee,Robinson,DEF,FUL,13,?,"Robinson (DEF, ?)",4.3,4.3,4.3,1.6722222222222223,2.6277777777777778,0.0,2.15,-2,2,0,1,4.3,0,0,0,?
247,Alex,Iwobi,MID,FUL,12,?,"Iwobi (MID, ?)",4.0,4.0,4.0,1.5555555555555556,0.0,1.5555555555555556,1.55556,-2,0,-2,1,4.0,0,0,0,?
248,Bernd,Leno,GKP,FUL,9,?,"Leno (GKP, ?)",3.0,3.0,3.0,1.1666666666666667,1.8333333333333335,0.0,1.5,-2,2,0,1,3.0,0,0,0,?
245,Issa,Diop,DEF,FUL,6,?,"Diop (DEF, ?)",2.0,2.0,2.0,0.7777777777777778,1.2222222222222223,0.0,1.0,-2,2,0,1,2.0,0,0,0,?
251,Rodrigo,Muniz Carvalho,FWD,FUL,6,?,"Muniz (FWD, ?)",2.0,2.0,2.0,0.7777777777777778,0.0,0.7777777777777778,0.77778,-2,0,-2,1,2.0,0,0,0,?
257,Kenny,Tete,DEF,FUL,6,?,"Tete (DEF, ?)",2.0,2.0,2.0,0.7777777777777778,1.2222222222222223,0.0,1.0,-2,2,0,1,2.0,0,0,0,?
240,Andreas,Hoelgebaum Pereira,MID,FUL,5,?,"Andreas (MID, ?)",1.7,1.7,1.7,0.6611111111111111,0.0,0.6611111111111111,0.66111,-2,0,-2,1,1.7,0,0,0,?
241,Calvin,Bassey,DEF,FUL,5,?,"Bassey (DEF, ?)",1.7,1.7,1.7,0.6611111111111111,1.038888888888889,0.0,0.85,-2,2,0,1,1.7,0,0,0,?
249,Saša,Lukić,MID,FUL,5,?,"Lukić (MID, ?)",1.7,1.7,1.7,0.6611111111111111,0.0,0.6611111111111111,0.66111,-2,0,-2,1,1.7,0,0,0,?
252,Raúl,Jiménez,FWD,FUL,3,?,"Raúl (FWD, ?)",1.0,1.0,1.0,0.3888888888888889,0.0,0.3888888888888889,0.38889,-2,0,-2,1,1.0,0,0,0,?
254,Harrison,Reed,MID,FUL,3,?,"Reed (MID, ?)",1.0,1.0,1.0,0.3888888888888889,0.0,0.3888888888888889,0.38889,-2,0,-2,1,1.0,0,0,0,?
259,Harry,Wilson,MID,FUL,2,?,"Wilson (MID, ?)",0.7,0.7,0.7,0.2722222222222222,0.0,0.2722222222222222,0.27222,-2,0,-2,1,0.7,0,0,0,?
622,Sander,Berge,MID,FUL,1,?,"Berge (MID, ?)",1.0,0.5,0.75,0.2916666666666667,0.0,0.2916666666666667,0.29167,-2,0,-2,1,0.75,0,0,0,?
10,Reiss,Nelson,MID,FUL,1,?,"Nelson (MID, ?)",1.0,0.3,0.65,0.25277777777777777,0.0,0.25277777777777777,0.25278,-2,0,-2,1,0.65,0,0,0,?
256,Jay,Stansfield,FWD,FUL,1,?,"Stansfield (FWD, ?)",1.0,0.3,0.65,0.25277777777777777,0.0,0.25277777777777777,0.25278,-2,0,-2,1,0.65,0,0,0,?
243,Tom,Cairney,MID,FUL,1,?,"Cairney (MID, ?)",0.3,0.3,0.3,0.11666666666666667,0.0,0.11666666666666667,0.11667,-2,0,-2,1,0.3,0,0,0,?
191,Joachim,Andersen,DEF,FUL,0,?,"Andersen (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,0,1,0.0,0,0,0,?
242,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,0,1,0.0,0,0,0,?
244,Timothy,Castagne,DEF,FUL,0,?,"Castagne (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,0,1,0.0,0,0,0,?
246,Luke,Harris,MID,FUL,0,?,"Harris (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
250,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,0,1,0.0,0,0,0,?
